Ore Name,ItemStack,Item ID,Display Name,Wildcard
dustTinyRubidium,1xgt.metaitem.01@43,gregtech:gt.metaitem.01,Tiny Pile of Rubidium Dust,false
dustTinyRubracium,1xgt.metaitem.01@488,gregtech:gt.metaitem.01,Tiny Pile of Rubracium Dust,false
dustTinyRuby,1xgt.metaitem.01@502,gregtech:gt.metaitem.01,Tiny Pile of Ruby Dust,false
dustTinyRunite,1xitem.itemDustTinyRunite@0,miscutils:itemDustTinyRunite,Tiny Pile of Runite Dust,false
dustTinyRuridit,1xgt.bwMetaGenerateddustTiny@90,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Ruridit Dust,false
dustTinyRuthenium,1xitem.itemDustTinyRuthenium@0,miscutils:itemDustTinyRuthenium,Tiny Pile of Ruthenium Dust,false
dustTinyRuthenium,1xgt.bwMetaGenerateddustTiny@64,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Ruthenium Dust,false
dustTinyRutheniumTetroxide,1xgt.bwMetaGenerateddustTiny@66,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Ruthenium Tetroxide Dust,false
dustTinyRutile,1xgt.metaitem.01@375,gregtech:gt.metaitem.01,Tiny Pile of Rutile Dust,false
dustTinySalt,1xgt.metaitem.01@817,gregtech:gt.metaitem.01,Tiny Pile of Salt,false
dustTinySaltpeter,1xgt.metaitem.01@836,gregtech:gt.metaitem.01,Tiny Pile of Saltpeter Dust,false
dustTinySamaricRareEarthConcentrate,1xgt.bwMetaGenerateddustTiny@11116,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Samaric Rare Earth Concentrate Dust,false
dustTinySamaricResidue,1xgt.bwMetaGenerateddustTiny@11034,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Samaric Residue Dust,false
dustTinySamarium,1xgt.metaitem.01@69,gregtech:gt.metaitem.01,Tiny Pile of Samarium Dust,false
dustTinySamarium-TerbiumMixture,1xgt.bwMetaGenerateddustTiny@11125,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Samarium-Terbium Mixture Dust,false
dustTinySamariumChloride-SodiumChlorideBlend,1xgt.bwMetaGenerateddustTiny@11466,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Samarium Chloride-Sodium Chloride Blend Dust,false
dustTinySamariumMagnetic,1xgt.metaitem.01@399,gregtech:gt.metaitem.01,Tiny Pile of Magnetic Samarium Dust,false
dustTinySamariumOreConcentrate,1xgt.bwMetaGenerateddustTiny@11128,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Samarium Ore Concentrate Dust,false
dustTinySamariumOxide,1xgt.bwMetaGenerateddustTiny@11468,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Samarium Oxide Dust,false
dustTinySamarskiteY,1xitem.itemDustTinySamarskiteY@0,miscutils:itemDustTinySamarskiteY,Tiny Pile of Samarskite (Y) Dust,false
dustTinySamarskiteYb,1xitem.itemDustTinySamarskiteYb@0,miscutils:itemDustTinySamarskiteYb,Tiny Pile of Samarskite (Yb) Dust,false
dustTinySapphire,1xgt.metaitem.01@503,gregtech:gt.metaitem.01,Tiny Pile of Sapphire Dust,false
dustTinySaturatedMonaziteRareEarth,1xgt.bwMetaGenerateddustTiny@11033,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Saturated Monazite Rare Earth Dust,false
dustTinyScandium,1xgt.metaitem.01@27,gregtech:gt.metaitem.01,Tiny Pile of Scandium Dust,false
dustTinyScheelite,1xgt.metaitem.01@910,gregtech:gt.metaitem.01,Tiny Pile of Scheelite Dust,false
dustTinySeaweedAsh,1xgt.bwMetaGenerateddustTiny@11041,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Seaweed Ash Dust,false
dustTinySelenium,1xitem.itemDustTinySelenium@0,miscutils:itemDustTinySelenium,Tiny Pile of Selenium Dust,false
dustTinySeleniumDioxide,1xitem.itemDustTinySeleniumDioxide@0,miscutils:itemDustTinySeleniumDioxide,Tiny Pile of Selenium Dioxide Dust,false
dustTinySeleniumHexafluoride,1xitem.itemDustTinySeleniumHexafluoride@0,miscutils:itemDustTinySeleniumHexafluoride,Tiny Pile of Selenium Hexafluoride Dust,false
dustTinyShadow,1xgt.metaitem.01@368,gregtech:gt.metaitem.01,Tiny Pile of Shadow Metal Dust,false
dustTinyShadowIron,1xgt.metaitem.01@336,gregtech:gt.metaitem.01,Tiny Pile of Shadow Iron Dust,false
dustTinyShadowSteel,1xgt.metaitem.01@337,gregtech:gt.metaitem.01,Tiny Pile of Shadow Steel Dust,false
dustTinyShirabon,1xgt.bwMetaGenerateddustTiny@10112,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Shirabon Dust,false
dustTinySignalium,1xgt.bwMetaGenerateddustTiny@10099,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Signalium Dust,false
dustTinySilicon,1xgt.metaitem.01@20,gregtech:gt.metaitem.01,Tiny Pile of Raw Silicon Dust,false
dustTinySiliconCarbide,1xitem.itemDustTinySiliconCarbide@0,miscutils:itemDustTinySiliconCarbide,Tiny Pile of Silicon Carbide Dust,false
dustTinySiliconDioxide,1xgt.metaitem.01@837,gregtech:gt.metaitem.01,Tiny Pile of Silicon Dioxide Dust,false
dustTinySiliconSolarGrade,1xgt.metaitem.01@856,gregtech:gt.metaitem.01,Tiny Pile of Silicon Solar Grade (Poly SI) Dust,false
dustTinySilicone,1xgt.metaitem.01@471,gregtech:gt.metaitem.01,Tiny Pile of Silicone Rubber Pulp,false
dustTinySiltstone,1xgt.metaitem.01@876,gregtech:gt.metaitem.01,Tiny Pile of Siltstone Dust,false
dustTinySilver,1xic2.itemDustSmall@4,IC2:itemDustSmall,Tiny Pile of Silver Dust,false
dustTinySilver,1xgt.metaitem.01@54,gregtech:gt.metaitem.01,Tiny Pile of Silver Dust,false
dustTinySludgeDustResidue,1xgt.bwMetaGenerateddustTiny@71,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Sludge Dust Residue Dust,false
dustTinySluiceSand,1xgt.metaitem.01@412,gregtech:gt.metaitem.01,Tiny Pile of Sluice Sand Dust,false
dustTinySnow,1xgt.metaitem.01@728,gregtech:gt.metaitem.01,Tiny Pile of Snow Powder,false
dustTinySoapstone,1xgt.metaitem.01@877,gregtech:gt.metaitem.01,Tiny Pile of Soapstone Dust,false
dustTinySodaAsh,1xgt.metaitem.01@624,gregtech:gt.metaitem.01,Tiny Pile of Soda Ash Dust,false
dustTinySodalite,1xgt.metaitem.01@525,gregtech:gt.metaitem.01,Tiny Pile of Sodalite Dust,false
dustTinySodium,1xgt.metaitem.01@17,gregtech:gt.metaitem.01,Tiny Pile of Sodium Dust,false
dustTinySodiumAluminate,1xgt.metaitem.01@696,gregtech:gt.metaitem.01,Tiny Pile of Sodium Aluminate Dust,false
dustTinySodiumBisulfate,1xgt.metaitem.01@630,gregtech:gt.metaitem.01,Tiny Pile of Sodium Bisulfate Dust,false
dustTinySodiumBorohydride,1xgt.metaitem.01@755,gregtech:gt.metaitem.01,Tiny Pile of Sodium Borohydride Dust,false
dustTinySodiumCarbonate,1xgt.metaitem.01@695,gregtech:gt.metaitem.01,Tiny Pile of Sodium Carbonate Dust,false
dustTinySodiumCyanide,1xitem.itemDustTinySodiumCyanide@0,miscutils:itemDustTinySodiumCyanide,Tiny Pile of Sodium Cyanide Dust,false
dustTinySodiumFluoride,1xitem.itemDustTinySodiumFluoride@0,miscutils:itemDustTinySodiumFluoride,Tiny Pile of Sodium Fluoride Dust,false
dustTinySodiumHydride,1xgt.metaitem.01@751,gregtech:gt.metaitem.01,Tiny Pile of Sodium Hydride Dust,false
dustTinySodiumHydroxide,1xgt.metaitem.01@685,gregtech:gt.metaitem.01,Tiny Pile of Sodium Hydroxide Dust,false
dustTinySodiumHydroxide_GT5U,1xgt.metaitem.01@685,gregtech:gt.metaitem.01,Tiny Pile of Sodium Hydroxide Dust,false
dustTinySodiumMethoxide,1xgt.metaitem.01@749,gregtech:gt.metaitem.01,Tiny Pile of Sodium Methoxide Dust,false
dustTinySodiumNitrate,1xitem.itemDustTinySodiumNitrate@0,miscutils:itemDustTinySodiumNitrate,Tiny Pile of Sodium Nitrate Dust,false
dustTinySodiumNitrate,1xgt.bwMetaGenerateddustTiny@82,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Sodium Nitrate Dust,false
dustTinySodiumOxalate,1xgt.bwMetaGenerateddustTiny@10018,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Sodium Oxalate Dust,false
dustTinySodiumOxide,1xgt.metaitem.01@744,gregtech:gt.metaitem.01,Tiny Pile of Sodium Oxide Dust,false
dustTinySodiumRuthenate,1xgt.bwMetaGenerateddustTiny@65,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Sodium Ruthenate Dust,false
dustTinySodiumSulfate,1xgt.bwMetaGenerateddustTiny@57,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Sodium Sulfate Dust,false
dustTinySodiumSulfide,1xgt.metaitem.01@719,gregtech:gt.metaitem.01,Tiny Pile of Sodium Sulfide Dust,false
dustTinySolderingAlloy,1xgt.metaitem.01@314,gregtech:gt.metaitem.01,Tiny Pile of Soldering Alloy Dust,false
dustTinySoularium,1xgt.metaitem.01@379,gregtech:gt.metaitem.01,Tiny Pile of Soularium Dust,false
dustTinySpaceTime,1xgt.metaitem.01@588,gregtech:gt.metaitem.01,Tiny Pile of SpaceTime Dust,false
dustTinySpessartine,1xgt.metaitem.01@838,gregtech:gt.metaitem.01,Tiny Pile of Spessartine Dust,false
dustTinySphalerite,1xgt.metaitem.01@839,gregtech:gt.metaitem.01,Tiny Pile of Sphalerite Dust,false
dustTinySpodumene,1xgt.metaitem.01@920,gregtech:gt.metaitem.01,Tiny Pile of Spodumene Dust,false
dustTinyStaballoy,1xitem.itemDustTinyStaballoy@0,miscutils:itemDustTinyStaballoy,Tiny Pile of Staballoy Dust,false
dustTinyStainlessSteel,1xgt.metaitem.01@306,gregtech:gt.metaitem.01,Tiny Pile of Stainless Steel Dust,false
dustTinySteel,1xgt.metaitem.01@305,gregtech:gt.metaitem.01,Tiny Pile of Steel Dust,false
dustTinySteelMagnetic,1xgt.metaitem.01@355,gregtech:gt.metaitem.01,Tiny Pile of Magnetic Steel Dust,false
dustTinySteeleaf,1xgt.metaitem.01@339,gregtech:gt.metaitem.01,Tiny Pile of Steeleaf Dust,false
dustTinyStellarAlloy,1xgt.metaitem.01@405,gregtech:gt.metaitem.01,Tiny Pile of Stellar Alloy Dust,false
dustTinyStellite,1xitem.itemDustTinyStellite@0,miscutils:itemDustTinyStellite,Tiny Pile of Stellite Dust,false
dustTinySterlingSilver,1xgt.metaitem.01@350,gregtech:gt.metaitem.01,Tiny Pile of Sterling Silver Dust,false
dustTinyStibnite,1xgt.metaitem.01@945,gregtech:gt.metaitem.01,Tiny Pile of Stibnite Dust,false
dustTinyStone,1xgt.metaitem.01@299,gregtech:gt.metaitem.01,Tiny Pile of Stone Dust,false
dustTinyStrontium,1xgt.metaitem.01@44,gregtech:gt.metaitem.01,Tiny Pile of Strontium Dust,false
dustTinyStrontium,1xitem.itemDustTinyStrontium@0,miscutils:itemDustTinyStrontium,Tiny Pile of Strontium Dust,false
dustTinyStrontiumHydroxide,1xitem.itemDustTinyStrontiumHydroxide@0,miscutils:itemDustTinyStrontiumHydroxide,Tiny Pile of Strontium Hydroxide Dust,false
dustTinyStrontiumOxide,1xitem.itemDustTinyStrontiumOxide@0,miscutils:itemDustTinyStrontiumOxide,Tiny Pile of Strontium Oxide Dust,false
dustTinyStyreneButadieneRubber,1xgt.metaitem.01@635,gregtech:gt.metaitem.01,Tiny Pile of Styrene-Butadiene Rubber Pulp,false
dustTinySugar,1xgt.metaitem.01@803,gregtech:gt.metaitem.01,Tiny Pile of Sugar,false
dustTinySulfur,1xic2.itemDustSmall@6,IC2:itemDustSmall,Tiny Pile of Sulfur Dust,false
dustTinySulfur,1xgt.metaitem.01@22,gregtech:gt.metaitem.01,Tiny Pile of Sulfur Dust,false
dustTinySunnarium,1xgt.metaitem.01@318,gregtech:gt.metaitem.01,Tiny Pile of Sunnarium Dust,false
dustTinySuperconductorUEVBase,1xgt.metaitem.01@974,gregtech:gt.metaitem.01,Tiny Pile of Superconductor Base UEV Dust,false
dustTinySuperconductorUIVBase,1xgt.metaitem.01@131,gregtech:gt.metaitem.01,Tiny Pile of Superconductor Base UIV Dust,false
dustTinySuperconductorUMVBase,1xgt.metaitem.01@134,gregtech:gt.metaitem.01,Tiny Pile of Superconductor Base UMV Dust,false
dustTinyTPVAlloy,1xgt.metaitem.01@576,gregtech:gt.metaitem.01,Tiny Pile of TPV-Alloy Dust,false
dustTinyTairitsu,1xgt.bwMetaGenerateddustTiny@10106,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Tairitsu Dust,false
dustTinyTalc,1xgt.metaitem.01@902,gregtech:gt.metaitem.01,Tiny Pile of Talc,false
dustTinyTalonite,1xitem.itemDustTinyTalonite@0,miscutils:itemDustTinyTalonite,Tiny Pile of Talonite Dust,false
dustTinyTanmolyiumBeta-C,1xgt.bwMetaGenerateddustTiny@10103,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Tanmolyium Beta-C Dust,false
dustTinyTantalite,1xgt.metaitem.01@921,gregtech:gt.metaitem.01,Tiny Pile of Tantalite Dust,false
dustTinyTantalloy60,1xitem.itemDustTinyTantalloy60@0,miscutils:itemDustTinyTantalloy60,Tiny Pile of Tantalloy-60 Dust,false
dustTinyTantalloy61,1xitem.itemDustTinyTantalloy61@0,miscutils:itemDustTinyTantalloy61,Tiny Pile of Tantalloy-61 Dust,false
dustTinyTantalum,1xgt.metaitem.01@80,gregtech:gt.metaitem.01,Tiny Pile of Tantalum Dust,false
dustTinyTantalumCarbide,1xitem.itemDustTinyTantalumCarbide@0,miscutils:itemDustTinyTantalumCarbide,Tiny Pile of Tantalum Carbide Dust,false
dustTinyTantalumCarbide/HafniumCarbideMixture,1xgt.bwMetaGenerateddustTiny@11502,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Tantalum Carbide / Hafnium Carbide Mixture Dust,false
dustTinyTantalumHafniumCarbide,1xgt.bwMetaGenerateddustTiny@11503,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Tantalum Hafnium Carbide Dust,false
dustTinyTanzanite,1xgt.metaitem.01@508,gregtech:gt.metaitem.01,Tiny Pile of Tanzanite Dust,false
dustTinyTartarite,1xgt.metaitem.01@956,gregtech:gt.metaitem.01,Tiny Pile of Tartarite Dust,false
dustTinyTechnetiumHexafluoride,1xitem.itemDustTinyTechnetiumHexafluoride@0,miscutils:itemDustTinyTechnetiumHexafluoride,Tiny Pile of Technetium Hexafluoride Dust,false
dustTinyTeflon,1xitem.itemDustTinyTeflon@0,miscutils:itemDustTinyTeflon,Tiny Pile of Teflon Dust,false
dustTinyTellurium,1xgt.metaitem.01@59,gregtech:gt.metaitem.01,Tiny Pile of Tellurium Dust,false
dustTinyTellurium,1xitem.itemDustTinyTellurium@0,miscutils:itemDustTinyTellurium,Tiny Pile of Tellurium Dust,false
dustTinyTellurium(IV)Oxide,1xgt.bwMetaGenerateddustTiny@11304,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Tellurium (IV) Oxide Dust,false
dustTinyTellurium-Molybdenum-OxideCatalyst,1xgt.bwMetaGenerateddustTiny@11303,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Tellurium-Molybdenum-Oxide Catalyst Dust,false
dustTinyTemagamite,1xgt.bwMetaGenerateddustTiny@94,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Temagamite Dust,false
dustTinyTengamAttuned,1xgt.metaitem.01@112,gregtech:gt.metaitem.01,Tiny Pile of Attuned Tengam Dust,false
dustTinyTengamPurified,1xgt.metaitem.01@111,gregtech:gt.metaitem.01,Tiny Pile of Purified Tengam Dust,false
dustTinyTengamRaw,1xgt.metaitem.01@110,gregtech:gt.metaitem.01,Tiny Pile of Raw Tengam Dust,false
dustTinyTerbium,1xgt.metaitem.01@72,gregtech:gt.metaitem.01,Tiny Pile of Terbium Dust,false
dustTinyTerbiumNitrate,1xgt.bwMetaGenerateddustTiny@11127,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Terbium Nitrate Dust,false
dustTinyTerbiumOreConcentrate,1xgt.bwMetaGenerateddustTiny@11453,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Terbium Ore Concentrate Dust,false
dustTinyTerephthaloylChloride,1xgt.metaitem.01@782,gregtech:gt.metaitem.01,Tiny Pile of Terephthaloyl Chloride Dust,false
dustTinyTerlinguaite,1xgt.bwMetaGenerateddustTiny@95,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Terlinguaite Dust,false
dustTinyTerrasteel,1xgt.metaitem.01@202,gregtech:gt.metaitem.01,Tiny Pile of Terrasteel Dust,false
dustTinyTetrahedrite,1xgt.metaitem.01@840,gregtech:gt.metaitem.01,Tiny Pile of Tetrahedrite Dust,false
dustTinyTetraindiumditindibariumtitaniumheptacoppertetrakaidekaoxid,1xgt.metaitem.01@991,gregtech:gt.metaitem.01,Tiny Pile of Superconductor Base LuV Dust,false
dustTinyTetranaquadahdiindiumhexaplatiumosminid,1xgt.metaitem.01@992,gregtech:gt.metaitem.01,Tiny Pile of Superconductor Base ZPM Dust,false
dustTinyThallium,1xitem.itemDustTinyThallium@0,miscutils:itemDustTinyThallium,Tiny Pile of Thallium Dust,false
dustTinyThaumium,1xgt.metaitem.01@330,gregtech:gt.metaitem.01,Tiny Pile of Thaumium Dust,false
dustTinyThorianite,1xgt.bwMetaGenerateddustTiny@18,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Thorianite Dust,false
dustTinyThorium,1xgt.metaitem.01@96,gregtech:gt.metaitem.01,Tiny Pile of Thorium Dust,false
dustTinyThorium-PhosphateCake,1xgt.bwMetaGenerateddustTiny@11037,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Thorium-Phosphate Cake Dust,false
dustTinyThorium-PhosphateConcentrate,1xgt.bwMetaGenerateddustTiny@11038,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Thorium-Phosphate Concentrate Dust,false
dustTinyThorium232,1xitem.itemDustTinyThorium232@0,miscutils:itemDustTinyThorium232,Tiny Pile of Thorium 232 Dust,false
dustTinyThorium232,1xgt.bwMetaGenerateddustTiny@30,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Thorium 232 Dust,false
dustTinyThoriumHexafluoride,1xitem.itemDustTinyThoriumHexafluoride@0,miscutils:itemDustTinyThoriumHexafluoride,Tiny Pile of Thorium Hexafluoride Dust,false
dustTinyThoriumHydroxide,1xgt.bwMetaGenerateddustTiny@10017,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Thorium Hydroxide Dust,false
dustTinyThoriumOxalate,1xgt.bwMetaGenerateddustTiny@10016,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Thorium Oxalate Dust,false
dustTinyThoriumTetrafluoride,1xitem.itemDustTinyThoriumTetrafluoride@0,miscutils:itemDustTinyThoriumTetrafluoride,Tiny Pile of Thorium Tetrafluoride Dust,false
dustTinyThulium,1xgt.metaitem.01@76,gregtech:gt.metaitem.01,Tiny Pile of Thulium Dust,false
dustTinyThuliumOreConcentrate,1xgt.bwMetaGenerateddustTiny@11457,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Thulium Ore Concentrate Dust,false
dustTinyTiberium,1xgt.bwMetaGenerateddustTiny@89,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Tiberium Dust,false
dustTinyTin,1xic2.itemDustSmall@3,IC2:itemDustSmall,Tiny Pile of Tin Dust,false
dustTinyTin,1xgt.metaitem.01@57,gregtech:gt.metaitem.01,Tiny Pile of Tin Dust,false
dustTinyTinAlloy,1xgt.metaitem.01@363,gregtech:gt.metaitem.01,Tiny Pile of Tin Alloy Dust,false
dustTinyTitanite,1xitem.itemDustTinyTitanite@0,miscutils:itemDustTinyTitanite,Tiny Pile of Titanite Dust,false
dustTinyTitanium,1xgt.metaitem.01@28,gregtech:gt.metaitem.01,Tiny Pile of Titanium Dust,false
dustTinyTitaniumTrifluoride,1xgt.bwMetaGenerateddustTiny@10055,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Titanium Trifluoride Dust,false
dustTinyTitaniumonabariumdecacoppereikosaoxid,1xgt.metaitem.01@988,gregtech:gt.metaitem.01,Tiny Pile of Superconductor Base HV Dust,false
dustTinyTitansteel,1xitem.itemDustTinyTitansteel@0,miscutils:itemDustTinyTitansteel,Tiny Pile of Titansteel Dust,false
dustTinyTopaz,1xgt.metaitem.01@507,gregtech:gt.metaitem.01,Tiny Pile of Topaz Dust,false
dustTinyTranscendentMetal,1xgt.metaitem.01@581,gregtech:gt.metaitem.01,Tiny Pile of Transcendent Metal Dust,false
dustTinyTricalciumPhosphate,1xgt.metaitem.01@534,gregtech:gt.metaitem.01,Tiny Pile of Tricalcium Phosphate Dust,false
dustTinyTrinium,1xgt.metaitem.01@868,gregtech:gt.metaitem.01,Tiny Pile of Trinium Dust,false
dustTinyTriniumNaquadahAlloy,1xitem.itemDustTinyTriniumNaquadahAlloy@0,miscutils:itemDustTinyTriniumNaquadahAlloy,Tiny Pile of Trinium Naquadah Alloy Dust,false
dustTinyTriniumNaquadahCarbonite,1xitem.itemDustTinyTriniumNaquadahCarbonite@0,miscutils:itemDustTinyTriniumNaquadahCarbonite,Tiny Pile of Trinium Naquadah Carbonite Dust,false
dustTinyTriniumSulphate,1xgt.bwMetaGenerateddustTiny@10068,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Trinium Sulphate Dust,false
dustTinyTriniumTitaniumAlloy,1xitem.itemDustTinyTriniumTitaniumAlloy@0,miscutils:itemDustTinyTriniumTitaniumAlloy,Tiny Pile of Trinium Titanium Alloy Dust,false
dustTinyTriphenylphosphene,1xgt.metaitem.01@753,gregtech:gt.metaitem.01,Tiny Pile of Triphenylphosphine Dust,false
dustTinyTritanium,1xgt.metaitem.01@329,gregtech:gt.metaitem.01,Tiny Pile of Tritanium Dust,false
dustTinyTrona,1xgt.metaitem.01@903,gregtech:gt.metaitem.01,Tiny Pile of Trona Dust,false
dustTinyTumbaga,1xitem.itemDustTinyTumbaga@0,miscutils:itemDustTinyTumbaga,Tiny Pile of Tumbaga Dust,false
dustTinyTungstate,1xgt.metaitem.01@841,gregtech:gt.metaitem.01,Tiny Pile of Tungstate Dust,false
dustTinyTungsten,1xgt.metaitem.01@81,gregtech:gt.metaitem.01,Tiny Pile of Tungsten Dust,false
dustTinyTungstenCarbide,1xgt.metaitem.01@370,gregtech:gt.metaitem.01,Tiny Pile of Tungstencarbide Dust,false
dustTinyTungstenSteel,1xgt.metaitem.01@316,gregtech:gt.metaitem.01,Tiny Pile of Tungstensteel Dust,false
dustTinyTungstenTitaniumCarbide,1xitem.itemDustTinyTungstenTitaniumCarbide@0,miscutils:itemDustTinyTungstenTitaniumCarbide,Tiny Pile of Tungsten Titanium Carbide Dust,false
dustTinyTungstenTrioxide,1xgt.bwMetaGenerateddustTiny@29901,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Tungsten Trioxide Dust,false
dustTinyTungsticAcid,1xgt.bwMetaGenerateddustTiny@29900,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Tungstic Acid Dust,false
dustTinyUN18Fertiliser,1xitem.itemDustTinyUN18Fertiliser@0,miscutils:itemDustTinyUN18Fertiliser,Tiny Pile of UN-18 Fertiliser Dust,false
dustTinyUN32Fertiliser,1xitem.itemDustTinyUN32Fertiliser@0,miscutils:itemDustTinyUN32Fertiliser,Tiny Pile of UN-32 Fertiliser Dust,false
dustTinyUltimet,1xgt.metaitem.01@344,gregtech:gt.metaitem.01,Tiny Pile of Ultimet Dust,false
dustTinyUniversium,1xgt.metaitem.01@139,gregtech:gt.metaitem.01,Tiny Pile of Universium Dust,false
dustTinyUnknownBlend,1xgt.bwMetaGenerateddustTiny@11049,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of UnknownBlend Dust,false
dustTinyUnstable,1xgt.metaitem.01@396,gregtech:gt.metaitem.01,Tiny Pile of Unstable Dust,false
dustTinyUraninite,1xgt.metaitem.01@922,gregtech:gt.metaitem.01,Tiny Pile of Uraninite Dust,false
dustTinyUranium,1xgt.metaitem.01@98,gregtech:gt.metaitem.01,Tiny Pile of Uranium 238 Dust,false
dustTinyUranium232,1xitem.itemDustTinyUranium232@0,miscutils:itemDustTinyUranium232,Tiny Pile of Uranium 232 Dust,false
dustTinyUranium233,1xitem.itemDustTinyUranium233@0,miscutils:itemDustTinyUranium233,Tiny Pile of Uranium 233 Dust,false
dustTinyUranium235,1xgt.metaitem.01@97,gregtech:gt.metaitem.01,Tiny Pile of Uranium 235 Dust,false
dustTinyUraniumCarbide-ThoriumMixture,1xgt.bwMetaGenerateddustTiny@10005,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Uranium Carbide-Thorium Mixture Dust,false
dustTinyUraniumFiltrate,1xgt.bwMetaGenerateddustTiny@11039,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of UraniumFiltrate Dust,false
dustTinyUraniumHexafluoride,1xitem.itemDustTinyUraniumHexafluoride@0,miscutils:itemDustTinyUraniumHexafluoride,Tiny Pile of Uranium Hexafluoride Dust,false
dustTinyUraniumTetrafluoride,1xitem.itemDustTinyUraniumTetrafluoride@0,miscutils:itemDustTinyUraniumTetrafluoride,Tiny Pile of Uranium Tetrafluoride Dust,false
dustTinyUraniumtriplatinid,1xgt.metaitem.01@989,gregtech:gt.metaitem.01,Tiny Pile of Superconductor Base EV Dust,false
dustTinyUvarovite,1xgt.metaitem.01@842,gregtech:gt.metaitem.01,Tiny Pile of Uvarovite Dust,false
dustTinyVanadio-Oxy-Dravite,1xgt.bwMetaGenerateddustTiny@8,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Vanadio-Oxy-Dravite Dust,false
